lon,lat,strategy metric,chunk_match_ix,order,x,y,distance,bearing
4.427643,51.940525,0.97944,3,452,89019.03545,439554.2072,18.74444107,145.5983911
4.427791,51.940395,0.97944,3,454,89029.02083,439539.6104,17.68652157,144.8683266
4.427939,51.940264,0.97944,3,455,89039.0048,439524.9023,17.77765063,145.074608
4.4282,51.940034,0.97944,3,456,89056.61331,439499.0779,31.25815916,144.9553247
4.428395,51.939862,0.97944,3,457,89069.76897,439479.766,23.36849204,144.9804374
4.428576,51.939702,0.97944,3,458,89081.97971,439461.8018,21.72256743,145.0390718
4.428757,51.939543,0.97944,3,459,89094.19201,439443.9489,21.63149888,144.8700995
4.428873,51.939441,0.97944,3,460,89102.01857,439432.4962,13.87234525,144.8963443
4.429018,51.939313,0.97944,3,461,89111.8011,439418.1248,17.38598958,145.0016944
4.429188,51.939163,0.97944,3,462,89123.27044,439401.2832,20.37730894,144.9892258
4.42935,51.93902,0.97944,3,463,89134.20003,439385.2276,19.42375832,145.0002173
4.42952,51.93887,0.97944,3,465,89145.66952,439368.386,20.37735196,144.9890491
4.429778,51.938643,0.97944,3,466,89163.07726,439342.8985,30.86673034,144.9122265
4.429955,51.938486,0.97944,3,467,89175.01803,439325.2719,21.29159195,145.1302882
4.430119,51.938342,0.97944,3,468,89186.08402,439309.1034,19.59395024,144.8569634
4.430278,51.938202,0.97944,3,469,89196.81213,439293.3844,19.03211574,144.9321234
4.430441,51.938058,0.97944,3,470,89207.8095,439277.2169,19.55448446,145.0215687
4.430542,51.937968,0.97944,3,471,89214.62273,439267.1129,12.1871657,145.2533288
4.430684,51.937843,0.97944,3,472,89224.20402,439253.0782,16.99441679,144.9251312
4.430802,51.937739,0.97944,3,473,89232.16578,439241.4014,14.13367788,144.9579276
4.431019,51.937554,0.97944,3,475,89246.8166,439220.6238,25.42501887,144.0573432
4.431134,51.937456,0.97944,3,476,89254.58096,439209.6173,13.4703669,144.0457756
4.431353,51.93727,0.97944,3,477,89269.36803,439188.7267,25.59593347,143.9540912
4.431538,51.937112,0.97944,3,478,89281.8582,439170.9819,21.70111204,144.1055505
4.431712,51.936964,0.97944,3,479,89293.60669,439154.3595,20.35626834,143.9943013
4.431886,51.936816,0.982068,4,480,89305.35525,439137.7372,20.35629115,143.9942109
4.432034,51.93669,0.982068,4,481,89315.34817,439123.586,17.32491202,144.0190018
4.432186,51.936561,0.982068,4,482,89325.61183,439109.0974,17.75668798,143.933409
4.432313,51.936421,0.982068,4,484,89334.14033,439093.4076,17.85893564,150.7198295
4.432443,51.936274,0.982068,4,485,89342.86495,439076.9364,18.64029664,151.3374691
4.43253,51.936175,0.982068,4,486,89348.70286,439065.8441,12.53554379,151.4894075
4.432661,51.93607,0.982068,4,487,89357.55773,439054.0445,14.75345542,142.3613599
4.432834,51.935932,0.982068,4,488,89369.25259,439038.5358,19.42512743,142.2281662
4.433008,51.935794,0.982068,4,489,89381.01629,439023.0261,19.46735208,142.0680757
4.433181,51.935655,0.982068,4,490,89392.70984,439007.4062,19.51324155,142.4281083
4.433293,51.935566,0.982068,4,491,89400.28171,438997.4039,12.54587223,142.1217995
4.433441,51.935445,0.982068,4,493,89410.28249,438983.809,16.87805536,142.9085853
4.433606,51.935318,0.982068,4,495,89421.44361,438969.5314,18.12348403,141.2326339
4.433874,51.935112,0.982068,4,496,89439.57251,438946.3721,29.41279442,141.1946527
4.434072,51.934961,0.982068,4,497,89452.9681,438929.3948,21.62701062,140.9739972
4.434179,51.934878,0.982068,4,498,89460.20513,438920.0645,11.80866883,141.4495348
4.434353,51.934671,0.982068,4,500,89471.86875,438896.8789,25.9556172,152.5438112
4.434493,51.934537,0.982068,4,502,89481.30083,438881.8452,17.74863801,147.1448416
4.43465,51.9344,0.982068,4,503,89491.89766,438866.4624,18.68057257,144.6868794
4.434799,51.93427,0.982068,4,504,89501.9546,438851.8656,17.72697871,144.6828295
4.434956,51.934133,0.982068,4,505,89512.55156,438836.4829,18.68060905,144.6867178
4.435108,51.933999,0.982068,4,506,89522.8091,438821.4384,18.20967092,144.962481
4.435269,51.933859,0.982068,4,507,89533.67689,438805.7184,19.11208309,144.5919857
4.435418,51.933729,0.982068,4,508,89543.73409,438791.1217,17.72704886,144.682502
4.435578,51.933589,0.982068,4,509,89554.53324,438775.4026,19.07235279,144.7602294
4.435731,51.933456,0.982068,4,510,89564.86127,438760.4686,18.15852593,144.5828984
4.435888,51.933319,0.982068,4,511,89575.45862,438745.086,18.68072027,144.686225
4.43604,51.933186,0.982068,4,512,89585.718,438730.1529,18.11878882,144.7599867
4.436197,51.933049,0.982068,4,513,89596.31548,438714.7704,18.68075716,144.6860616
4.436339,51.932925,0.982068,4,514,89605.90039,438700.8476,16.90408471,144.7054283
4.436485,51.932798,0.982068,4,515,89615.75606,438686.5875,17.33553331,144.6006087
4.436623,51.932677,0.982068,4,516,89625.07036,438673.0021,16.47274141,144.8155072
4.436758,51.932559,0.982068,4,517,89634.18276,438659.7532,16.08106232,144.7310165
4.436876,51.932448,0.982068,4,519,89642.13628,438647.2983,14.77864001,146.688923
4.436984,51.932338,0.982068,4,520,89649.40358,438634.9637,14.31714736,148.7450847
4.437077,51.932239,0.982068,4,522,89655.65534,438623.8663,12.7379488,149.8559197
4.437232,51.932067,0.982068,4,524,89666.06482,438604.592,21.90695527,150.8788326
4.43733,51.931912,0.982068,4,529,89672.57909,438587.2602,18.51672232,158.6520691
4.437347,51.931821,0.982068,4,531,89673.6159,438577.1211,10.19250518,173.4124402
4.437296,51.931688,0.982068,4,534,89669.91511,438562.3707,15.2084711,-166.664371
4.437296,51.93155,0.982068,4,537,89669.71444,438547.0182,15.35471541,180
4.43734,51.931395,0.982068,4,540,89672.51506,438529.735,17.50977124,170.0468133
4.437261,51.93129,0.982068,4,544,89666.9293,438518.1247,12.88478958,-155.0563204
4.437064,51.93126,0.982068,4,546,89653.33735,438514.9643,13.95536274,-103.8386533
4.43679,51.931219,0.982068,4,548,89634.43385,438510.6495,19.39085135,-103.6068908
4.436631,51.931197,0.982068,4,550,89623.46689,438508.345,11.2071308,-102.6161418
4.43645,51.931171,0.982068,4,551,89610.98108,438505.6154,12.78146366,-103.0814354
4.436271,51.931146,0.982068,4,552,89598.63427,438502.9952,12.62252662,-102.7308114
4.436086,51.93112,0.982068,4,553,89585.87334,438500.2692,13.04961945,-102.8080029
4.435902,51.931095,0.982068,4,555,89573.18263,438497.6536,12.95822396,-102.395684
4.435723,51.931072,0.982068,4,556,89560.83868,438495.256,12.57538035,-101.7417695
4.435541,51.931047,0.982068,4,558,89548.28549,438492.6386,12.82391115,-102.5276109
4.435382,51.931024,0.982068,4,559,89537.31699,438490.2231,11.2319991,-103.1699806
4.435119,51.930983,0.982068,4,562,89519.16979,438485.8988,18.65641388,-104.1534966
4.434939,51.930943,0.982068,4,565,89506.73224,438481.611,13.15669485,-109.7720226
4.434793,51.930894,0.982068,4,569,89496.61984,438476.2913,11.42693505,-118.4975109
4.434653,51.93086,0.982068,4,573,89486.94194,438472.635,10.34615974,-111.4473688
4.434497,51.930867,0.982068,4,578,89476.22344,438473.5544,10.75849732,-85.84837422
4.434377,51.930803,0.982068,4,583,89467.87724,438466.5426,10.90130617,-130.7852935
4.434378,51.93069,0.982068,4,587,89467.78119,438453.9704,12.57325034,179.6865525
4.434476,51.930587,0.982068,4,592,89474.37082,438442.4233,13.2958552,149.5365337
4.434471,51.93048,0.982068,4,596,89473.8709,438430.5241,11.91043204,-178.3453157
4.43446,51.93038,0.982068,4,597,89472.96853,438419.409,11.15229948,-176.1097703
4.434433,51.930278,0.982068,4,599,89470.96285,438408.0859,11.50008678,-170.7064224
4.434371,51.930165,0.982068,4,601,89466.534,438395.5706,13.27663891,-161.2635625
4.434273,51.930051,0.982068,4,603,89459.62777,438382.9765,14.36426745,-152.0121261
4.434163,51.929949,0.982068,4,604,89451.91371,438371.7282,13.64011161,-146.3089461
4.434047,51.929879,0.982068,4,606,89443.83365,438364.0453,11.15026568,-134.3078921
4.433925,51.929806,0.982068,4,607,89435.33654,438356.0341,11.67887707,-134.0653906
4.433731,51.929711,0.982068,4,609,89421.85545,438345.6404,17.02360345,-128.383169
4.433434,51.929567,0.982068,4,610,89401.21887,438329.8885,25.96289659,-128.1062427
4.433293,51.929498,0.982068,4,611,89391.42073,438322.3395,12.36965879,-128.3643067
4.433111,51.929409,0.982068,4,612,89378.77354,438312.6026,15.96212007,-128.3442528
4.432903,51.929308,0.982068,4,613,89364.32059,438301.5542,18.19324774,-128.1478796
4.432575,51.929156,0.982068,4,615,89341.53989,438284.9405,28.19697539,-126.85516
4.43232,51.92904,0.982068,4,616,89323.83235,438272.2659,21.77746056,-126.3466387
4.432079,51.928931,0.982068,4,617,89307.09784,438260.3575,20.54031125,-126.1887413
4.431832,51.928818,0.982068,4,618,89289.94473,438248.0095,21.13654378,-126.5017922
4.431591,51.928709,0.982068,4,619,89273.21005,438236.1012,20.54037699,-126.1886055
4.431435,51.928638,0.982068,4,620,89262.37695,438228.3436,13.32509076,-126.3600182
4.431213,51.92853,0.982068,4,622,89246.95037,438216.5294,19.43188473,-128.1994883
4.431016,51.928444,0.982068,4,624,89233.27536,438207.1402,16.58903747,-125.2270549
4.430886,51.928395,0.982068,4,625,89224.26256,438201.8066,10.47333498,-121.3699919
4.430584,51.928268,0.982068,4,627,89203.30577,438187.9513,25.12434045,-124.2241672
4.430246,51.928126,0.982068,4,628,89179.85088,438172.4598,28.11065199,-124.1979945
4.430021,51.928031,0.982068,4,629,89164.23665,438162.0949,18.74239996,-124.3311428
4.429808,51.927943,0.982068,4,631,89149.45795,438152.4979,17.62240601,-123.7535232
4.429603,51.927859,0.984662,5,632,89135.23528,438143.3387,16.91772006,-123.5357772
4.429447,51.927795,0.984662,5,633,89124.41203,438136.3601,12.87878667,-123.5679563
4.429212,51.927699,0.984662,5,635,89108.10832,438125.8931,19.37555781,-123.4554041
4.429006,51.927615,0.984662,5,636,89093.81672,438116.7349,16.97516434,-123.407363
4.4288,51.927531,0.984662,5,637,89079.52507,438107.5768,16.97518635,-123.4073134
4.428587,51.927444,0.984662,5,638,89064.74751,438098.0913,17.56096305,-123.451393
4.428381,51.92736,0.984662,5,639,89050.45576,438088.9332,16.97523115,-123.4072126
4.428161,51.92727,0.984662,5,640,89035.19223,438079.1204,18.14677531,-123.4925721
4.427941,51.92718,0.984662,5,641,89019.92864,438069.3076,18.14680047,-123.4925189
4.427728,51.927093,0.984662,5,642,89005.15086,438059.8223,17.56105809,-123.4511859
4.427508,51.927003,0.984662,5,643,88989.88715,438050.0096,18.14684995,-123.4924144
4.427295,51.926917,0.984662,5,644,88975.11073,438040.6356,17.50001942,-123.1471334
4.427082,51.92683,0.984662,5,645,88960.33277,438031.1504,17.5611293,-123.4510307
4.426869,51.926743,0.984662,5,646,88945.55476,438021.6652,17.56115286,-123.4509794
4.426663,51.926659,0.984662,5,647,88931.26256,438012.5075,16.97541483,-123.4067992
4.426457,51.926574,0.984662,5,648,88916.96885,438003.2386,17.036951,-123.7191187
4.42626,51.926494,0.984662,5,649,88903.30145,437994.5177,16.21361932,-123.2983564
4.426058,51.926413,0.984662,5,651,88889.28864,437985.6902,16.56248507,-122.9667899
4.425874,51.926338,0.984662,5,652,88876.52266,437977.5139,15.16079857,-123.3963919
4.425695,51.926266,0.984662,5,653,88864.10495,437969.6668,14.69019485,-123.0478201
4.425539,51.926203,0.984662,5,654,88853.28241,437962.8,12.81791698,-123.1525947
4.42541,51.926151,0.984662,5,655,88844.33313,437957.1324,10.59359381,-123.1041269
4.425237,51.926059,0.984662,5,658,88832.29855,437947.055,15.69762694,-130.700268
4.425066,51.925999,0.984662,5,662,88820.44862,437940.5357,13.5256548,-119.5759155
4.42491,51.925953,0.984662,5,665,88809.65101,437935.5603,11.88948986,-115.4982099
4.424738,51.9259,0.984662,5,669,88797.74255,437929.8207,13.22022916,-116.4914954
4.424584,51.925845,0.984662,5,672,88787.06919,437923.8422,12.23437859,-120.0131223
4.424451,51.925798,0.984662,5,674,88777.852,437918.7347,10.53834575,-119.7511892
4.424327,51.925729,0.984662,5,677,88769.2214,437911.1714,11.47628971,-131.9879493
4.424235,51.925658,0.984662,5,680,88762.78884,437903.3566,10.12236469,-141.3006936
4.424062,51.925622,0.984662,5,685,88750.83653,437899.5093,12.55698124,-108.6018951
4.42389,51.925556,0.984662,5,687,88738.90876,437892.3236,13.92582435,-121.8253905
4.423728,51.925491,0.984662,5,691,88727.67024,437885.2401,13.285376,-122.9822053
4.423625,51.925394,0.984662,5,695,88720.44262,437874.5428,12.91084451,-146.7146488
4.42346,51.925353,0.984662,5,698,88709.0331,437870.132,12.2331309,-111.8953666
4.423246,51.925274,0.984662,5,702,88694.19715,437861.5385,17.14607939,-120.8406994
4.423019,51.925182,0.984662,5,704,88678.4478,437851.5107,18.67192118,-123.2454262
4.422884,51.925126,0.984662,5,705,88669.07952,437845.4039,11.18356554,-123.8586825
4.422713,51.925057,0.984662,5,706,88657.21584,437837.8837,14.04714895,-123.1299966
4.422579,51.925002,0.984662,5,707,88647.91777,437831.8873,11.06460109,-123.5786213
4.422437,51.924944,0.984662,5,708,88638.06497,437825.5645,11.70776261,-123.4499372
4.422309,51.924892,0.984662,5,709,88629.18398,437819.8964,10.5362413,-123.3077007
4.42211,51.924811,0.984662,5,711,88615.37654,437811.0669,16.39013281,-123.358425
4.421954,51.924747,0.984662,5,713,88604.55183,437804.0894,12.8793903,-123.5661546
4.421819,51.924692,0.984662,5,715,88595.18485,437798.0941,11.12203247,-123.3824306
4.421684,51.924637,0.984662,5,717,88585.81784,437792.0987,11.12204191,-123.3823982
4.421535,51.924576,0.984662,5,719,88575.47897,437785.4486,12.29362029,-123.5106585
4.421386,51.924515,0.984662,5,721,88565.14008,437778.7986,12.29363184,-123.5106225
4.421214,51.924453,0.984662,5,724,88553.21766,437772.0583,13.69659906,-120.2426529
4.421065,51.924404,0.984662,5,725,88542.89645,437766.7433,11.61000391,-118.0081202
4.420885,51.924345,0.984662,5,727,88530.42814,437760.3442,14.01536471,-117.9299175
4.420653,51.924268,0.984662,5,729,88514.35641,437751.9902,18.11431245,-118.2269849
4.420444,51.924197,0.984662,5,732,88499.87554,437744.2827,16.40526889,-118.7862933
4.420273,51.924138,0.984662,5,734,88488.02617,437737.8754,13.47150792,-119.1633171
4.420086,51.924074,0.984662,5,736,88475.06882,437730.9266,14.7038824,-118.9662264
4.419927,51.92402,0.984662,5,739,88464.0522,437725.0647,12.47983383,-118.7797862
4.419746,51.923961,0.984662,5,741,88451.5149,437718.6667,14.07627602,-117.7985554
4.41955,51.923897,0.984662,5,743,88437.9384,437711.7262,15.24857213,-117.8393818
4.419337,51.923827,0.984662,5,745,88423.18363,437704.1338,16.59455968,-117.9918593
4.41913,51.923762,0.984662,5,750,88408.84893,437697.0922,15.9717594,-116.924481
4.418948,51.923828,0.984662,5,754,88396.42797,437704.6015,14.51528323,-59.60758765
4.418855,51.923958,0.984662,5,756,88390.22372,437719.1491,15.8163399,-23.86044195
4.418734,51.924128,0.984662,5,758,88382.15285,437738.1725,20.66580658,-23.75301799
4.418675,51.924211,0.984662,5,759,88378.21765,437747.4603,10.0876539,-23.72563388
4.418614,51.924298,0.984662,5,760,88374.15083,437757.1949,10.55059216,-23.43714494
4.418514,51.924422,0.984662,5,763,88367.45633,437771.0815,15.41694591,-26.501469
4.418348,51.924482,0.978537,6,764,88356.12726,437777.9087,13.22794986,-59.68945451
4.418162,51.924479,0.978537,6,766,88343.32909,437777.7455,12.7999485,-91.49425865
4.418025,51.924443,0.978537,6,768,88333.85236,437773.8662,10.24060067,-113.0257903
4.417891,51.924407,0.978537,6,769,88324.58196,437769.9841,10.0509936,-113.4859536
4.417691,51.924346,0.978537,6,772,88310.73473,437763.3814,15.34174687,-116.2571659
4.417538,51.9243,0.978537,6,773,88300.14255,437758.4043,11.70390156,-115.9323079
4.41738,51.924234,0.978537,6,775,88289.17675,437751.2069,13.11762945,-124.0434939
4.417265,51.924179,0.978537,6,776,88281.18496,437745.1937,10.00192649,-127.7229576
4.417129,51.924082,0.978537,6,778,88271.68631,437734.5274,14.28352109,-139.0787801
4.41701,51.923943,0.978537,6,780,88263.29458,437719.1729,17.49899938,-152.1065813
4.41694,51.923793,0.978537,6,782,88258.2569,437702.5498,17.3707344,-163.9052833
4.416875,51.923625,0.978537,6,784,88253.53638,437683.9196,19.22008537,-166.5465206
4.416828,51.923505,0.978537,6,785,88250.12525,437670.6128,13.7378337,-166.3870304
4.416729,51.92331,0.978537,6,787,88243.02587,437649.01,22.74069533,-162.5726957
4.416585,51.923154,0.978537,6,789,88232.88902,437631.7874,19.9855366,-150.2849752
4.416478,51.923067,0.978537,6,791,88225.3997,437622.207,12.16105333,-142.7492557
4.416267,51.922969,0.978537,6,793,88210.7403,437611.4984,18.15516366,-126.9130588
4.416057,51.922907,0.978537,6,795,88196.20313,437604.7939,16.00964739,-115.5243219
4.415833,51.922863,0.978537,6,796,88180.72969,437600.1049,16.16926342,-107.6244515
4.415593,51.922829,0.978537,6,799,88164.17052,437596.5431,16.93889046,-102.9048709
4.415324,51.922803,0.978537,6,800,88145.62842,437593.898,18.73089021,-98.88456773
4.415061,51.922794,0.978537,6,802,88127.52433,437593.1387,18.12106319,-93.16774778
4.414881,51.922789,0.978537,6,803,88115.13541,437592.7481,12.39578945,-92.57225737
4.414592,51.92278,0.978537,6,804,88095.24287,437592.0128,19.90727997,-92.88324427
4.41437,51.922779,0.978537,6,806,88079.97089,437592.106,15.27314477,-90.41731992
4.41414,51.922782,0.978537,6,807,88064.15458,437592.6515,15.82662855,-88.79140097
4.413959,51.922784,0.978537,6,808,88051.7073,437593.0407,12.45408571,-88.97610331
4.41379,51.922787,0.978537,6,809,88040.08694,437593.5302,11.63133404,-88.35542537
4.413628,51.922796,0.978537,6,811,88028.95703,437594.6807,11.18986701,-84.86560786
4.413479,51.922806,0.978537,6,812,88018.72283,437595.9305,10.31082779,-83.80499371
4.413329,51.922815,0.978537,6,813,88008.41836,437597.07,10.36788506,-84.45732783
4.413179,51.922824,0.978537,6,814,87998.11389,437598.2095,10.36788301,-84.45732672
4.413017,51.922839,0.978537,6,816,87986.99294,437600.0276,11.26923409,-81.48302571
4.412868,51.922852,0.978537,6,817,87976.76324,437601.6112,10.35215865,-81.96800136
4.412687,51.922869,0.978537,6,818,87964.33836,437603.6694,12.59492138,-81.36250275
4.412497,51.922892,0.978537,6,820,87951.30337,437606.4034,13.31939318,-78.92254573
4.412286,51.922918,0.978537,6,821,87936.82836,437609.4905,14.80140222,-78.72898721
4.412075,51.922948,0.978537,6,823,87922.35935,437613.0227,14.89477719,-77.04973104
4.411858,51.922984,0.978537,6,824,87907.4866,437617.228,15.45673319,-74.98043749
4.411625,51.923032,0.978537,6,826,87891.53123,437622.7831,16.89573633,-71.57260259
4.411394,51.92308,0.978537,6,827,87875.71346,437628.3364,16.76524008,-71.42394644
4.411201,51.92312,0.978537,6,828,87862.49762,437632.9646,14.00363119,-71.46877827
4.410917,51.923146,0.978537,6,830,87843.00142,437636.1195,19.75095613,-81.57750271
4.410693,51.923215,0.978537,6,832,87827.69663,437644.0027,17.21672858,-63.51746238
4.410456,51.923288,0.978537,6,833,87811.50366,437652.343,18.21566925,-63.51881936
4.410229,51.923367,0.978537,6,835,87796.00758,437661.3416,17.92038529,-60.62625184
4.409999,51.923448,0.978537,6,836,87780.30818,437670.5655,18.20960213,-60.33456012
4.409758,51.923539,0.978537,6,838,87763.86717,437680.9121,19.42685871,-58.58740869
4.409488,51.923649,0.978537,6,839,87745.45991,437693.3993,22.24445155,-56.61807343
